647,1232064028,1232066628,2600
648,1232064487,1232067816,3329
649,1232064985,1232068634,3649
650,1232065311,1232069443,4132
651,1232065648,1232070406,4758
652,1232066137,1232070480,4343
653,1232066628,1232070880,4252
654,1232067816,1232071761,3945
655,1232068634,1232072093,3459
656,1232069443,1232072812,3369
657,1232070406,1232073815,3409
658,1232070480,1232073893,3413
659,1232070880,1232074147,3267
660,1232071761,1232074673,2912
661,1232072093,1232075360,3267
662,1232072812,1232076911,4099
663,1232073815,1232077965,4150
664,1232073893,1232078396,4503
665,1232074147,1232078458,4311
666,1232074673,1232079036,4363
667,1232075360,1232079598,4238
668,1232076911,1232080611,3700
669,1232077965,1232081542,3577
670,1232078396,1232083261,4865
671,1232078458,1232084566,6108
672,1232079036,1232085703,6667
673,1232079598,1232086216,6618
674,1232080611,1232087115,6504
675,1232081542,1232088311,6769
676,1232083261,1232089660,6399
677,1232084566,1232090447,5881
678,1232085703,1232091328,5625
679,1232086216,1232092225,6009
680,1232087115,1232092650,5535
681,1232088311,1232093273,4962
682,1232089660,1232094155,4495
683,1232090447,1232095430,4983
684,1232091328,1232096885,5557
685,1232092225,1232097041,4816
686,1232092650,1232098329,5679
687,1232093273,1232098386,5113
688,1232094155,1232098802,4647
689,1232095430,1232099502,4072
690,1232096885,1232100266,3381
691,1232097041,1232100803,3762
692,1232098329,1232101972,3643
693,1232098386,1232103320,4934
694,1232098802,1232103990,5188
695,1232099502,1232104729,5227
696,1232100266,1232106114,5848
697,1232100803,1232107288,6485
698,1232101972,1232107813,5841
699,1232103320,1232108064,4744
700,1232103990,1232108688,4698
701,1232104729,1232109864,5135
702,1232106114,1232110073,3959
703,1232107288,1232110280,2992
704,1232107813,1232111152,3339
705,1232108064,1232111780,3716
706,1232108688,1232112566,3878
707,1232109864,1232113906,4042
708,1232110073,1232114037,3964
709,1232110280,1232115216,4936
710,1232111152,1232116727,5575
711,1232111780,1232118179,6399
712,1232112566,1232119286,6720
713,1232113906,1232119341,5435
714,1232114037,1232119917,5880
715,1232115216,1232120951,5735
716,1232116727,1232122161,5434
717,1232118179,1232122736,4557
718,1232119286,1232124164,4878
719,1232119341,1232125432,6091
720,1232119917,1232125633,5716
721,1232120951,1232126326,5375
722,1232122161,1232127258,5097
723,1232122736,1232128717,5981
724,1232124164,1232129602,5438
725,1232125432,1232131033,5601
726,1232125633,1232132250,6617
727,1232126326,1232132515,6189
728,1232127258,1232133515,6257
729,1232128717,1232133558,4841
730,1232129602,1232134449,4847
731,1232131033,1232134905,3872
732,1232132250,1232135969,3719
733,1232132515,1232136547,4032
734,1232133515,1232137444,3929
735,1232133558,1232138546,4988
736,1232134449,1232139204,4755
737,1232134905,1232139727,4822
738,1232135969,1232140366,4397
739,1232136547,1232141054,4507
740,1232137444,1232141960,4516
741,1232138546,1232142119,3573
742,1232139204,1232143308,4104
743,1232139727,1232144951,5224
744,1232140366,1232146460,6094
745,1232141054,1232147265,6211
746,1232141960,1232148780,6820
747,1232142119,1232150041,7922
748,1232143308,1232150102,6794
749,1232144951,1232151146,6195
750,1232146460,1232152343,5883
751,1232147265,1232152910,5645
752,1232148780,1232153225,4445
753,1232150041,1232153864,3823
754,1232150102,1232154634,4532
755,1232151146,1232155719,4573
756,1232152343,1232156539,4196
757,1232152910,1232156739,3829
758,1232153225,1232157221,3996
759,1232153864,1232158170,4306
760,1232154634,1232158840,4206
761,1232155719,1232159437,3718
762,1232156539,1232160698,4159
763,1232156739,1232161744,5005
764,1232157221,1232162276,5055
765,1232158170,1232163166,4996
766,1232158840,1232164242,5402
767,1232159437,1232164279,4842
768,1232160698,1232165677,4979
769,1232161744,1232166977,5233
770,1232162276,1232168140,5864
771,1232163166,1232168513,5347
772,1232164242,1232168636,4394
773,1232164279,1232169303,5024
774,1232165677,1232169696,4019
775,1232166977,1232171060,4083
776,1232168140,1232171865,3725
777,1232168513,1232171948,3435
778,1232168636,1232172535,3899
779,1232169303,1232173741,4438
780,1232169696,1232174964,5268
